"filename", "language", "JavaScript", "JSON with Comments", "TypeScript", "JSON", "Python", "TypeScript JSX", "PostCSS", "MS SQL", "XML", "Markdown", "comment", "blank", "total"
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\cekmekoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\esenler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\esenyurt\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\eyupsultan\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\fatih\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\gaziosmanpasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\gungorent\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\kadikoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\kagithane\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\kartal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\kucukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\maltepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 5, 95
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\pendik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sancaktepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sariyer\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\silivri\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sisli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sultanbeyli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\sultangazi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\tuzla\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\umraniye\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\uskudar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\istanbul\zeytinburnu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\lg\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 6, 77
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 5, 60
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\adalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\arnavutkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\atasehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\avcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\bagcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\bahcelievler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\bakirkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\basaksehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\bayrampasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\besiktas\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\beykoz\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\beylikduzu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\beyoglu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\buyukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\cekmekoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\esenler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\esenyurt\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\eyupsultan\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\fatih\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\gaziosmanpasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\gungorent\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\kadikoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\kagithane\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\kartal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\kucukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\maltepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 5, 95
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\pendik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sancaktepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sariyer\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\silivri\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sisli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sultanbeyli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\sultangazi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\tuzla\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\umraniye\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\uskudar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\istanbul\zeytinburnu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\samsung\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 6, 77
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\adalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\arnavutkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\atasehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\avcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\bagcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\bahcelievler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\bakirkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\basaksehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\bayrampasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\besiktas\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\beykoz\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\beylikduzu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\beyoglu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\buyukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\cekmekoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\esenler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\esenyurt\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\eyupsultan\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\fatih\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\gaziosmanpasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\gungorent\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\kadikoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\kagithane\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\kartal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\kucukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\maltepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 5, 95
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\pendik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sancaktepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sariyer\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\silivri\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sisli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sultanbeyli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\sultangazi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\tuzla\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\umraniye\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\uskudar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\istanbul\zeytinburnu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\sony\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 6, 77
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\adalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\arnavutkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\atasehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\avcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\bagcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\bahcelievler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\bakirkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\basaksehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\bayrampasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\besiktas\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\beykoz\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\beylikduzu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\beyoglu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\buyukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\cekmekoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\esenler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\esenyurt\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\eyupsultan\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\fatih\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\gaziosmanpasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\gungorent\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\kadikoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\kagithane\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\kartal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\kucukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\maltepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 5, 95
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\pendik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sancaktepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
